138,8,6,14,0,2,2,2,4,2,2,2,4,2,24,26,2,2,2,0,2,4,2,2,4,138,2,4,16,0,20,12,2,2,2,2,2,4,0,4,2,2,12,6,2,2,10,0,2,2,2,12,54,8,2,4,2,2,8,6,6,2,4,6,2,4,28,30,2,4,20,16,12,8,4,0,20,78
8,540,408,56,0,8,8,8,16,8,8,138,274,8,96,104,8,8,8,0,8,16,8,8,16,540,8,16,64,0,80,48,8,8,8,8,8,16,0,16,8,8,48,24,8,8,40,0,8,8,8,48,216,32,8,16,8,8,32,24,24,8,16,24,8,16,112,120,8,16,80,64,48,32,16,0,80,312
6,408,408,42,0,6,6,6,12,6,6,138,274,6,72,78,6,6,6,0,6,12,6,6,12,408,6,12,48,0,60,36,6,6,6,6,6,12,0,12,6,6,36,18,6,6,30,0,6,6,6,36,162,24,6,12,6,6,24,18,18,6,12,18,6,12,84,90,6,12,60,48,36,24,12,0,60,234
14,56,42,924,0,14,14,14,28,14,14,14,28,14,168,182,14,14,14,0,14,274,138,14,28,84,14,28,924,0,924,84,14,14,14,14,138,274,0,28,14,14,84,42,14,14,70,0,14,14,14,84,378,56,14,274,138,14,56,42,42,14,28,42,14,28,196,210,14,28,140,112,84,56,28,0,140,546
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8,6,14,0,138,2,2,4,2,2,2,4,2,24,26,2,2,2,0,2,4,2,2,4,12,2,4,16,0,20,12,2,2,2,2,2,4,0,4,2,2,12,6,2,2,10,0,2,2,2,12,54,8,2,4,2,2,8,6,6,2,4,6,2,4,28,30,2,4,20,16,12,8,4,78,42,0
2,8,6,14,0,2,138,2,138,2,2,2,4,2,24,26,2,2,2,0,2,4,2,2,4,12,2,4,16,0,20,12,2,2,2,2,2,4,0,4,2,2,12,6,2,2,10,0,2,2,2,138,138,8,2,4,2,2,8,6,6,2,4,6,2,4,28,30,2,4,20,16,12,8,4,20,0,42
2,8,6,14,0,2,2,138,4,2,2,2,4,2,138,138,2,2,2,0,2,4,2,2,4,12,2,4,16,0,20,12,2,2,2,2,2,4,0,4,2,2,12,6,2,2,10,0,2,2,2,12,138,8,2,4,2,2,8,6,6,2,4,6,2,4,138,138,2,4,138,138,138,138,4,20,0,42
4,16,12,28,0,4,138,4,274,4,4,4,8,4,48,52,4,4,4,0,4,8,4,4,8,24,4,8,32,0,40,24,4,4,4,4,4,8,0,8,4,4,24,12,4,4,20,0,4,4,4,274,274,16,4,8,4,4,16,12,12,4,8,12,4,8,56,60,4,8,40,32,24,16,8,40,0,84
2,8,6,14,0,2,2,2,4,138,2,2,4,2,138,138,2,2,2,0,2,4,2,2,4,12,2,4,16,0,20,12,2,2,2,2,2,4,0,4,2,2,12,6,2,2,10,0,2,2,2,12,138,8,2,4,2,2,8,6,6,2,4,6,2,4,138,138,2,4,20,16,12,8,4,20,0,42
2,8,6,14,0,2,2,2,4,2,138,2,4,2,24,26,2,2,2,0,2,4,2,2,4,12,2,4,16,0,20,12,2,2,2,2,2,4,0,4,2,2,12,6,2,2,10,0,2,2,2,12,54,8,2,4,2,2,8,6,6,2,4,6,2,4,28,30,2,4,20,16,12,8,4,78,42,0
2,138,138,14,0,2,2,2,4,2,2,138,138,2,24,26,2,2,2,0,2,4,2,2,4,138,2,4,16,0,20,12,2,2,2,2,2,4,0,4,2,2,12,6,2,2,10,0,2,2,2,12,54,8,2,4,2,2,8,6,6,2,4,6,2,4,28,30,2,4,20,16,12,8,4,0,20,78
4,274,274,28,0,4,4,4,8,4,4,138,274,4,48,52,4,4,4,0,4,8,4,4,8,274,4,8,32,0,40,24,4,4,4,4,4,8,0,8,4,4,24,12,4,4,20,0,4,4,4,24,108,16,4,8,4,4,16,12,12,4,8,12,4,8,56,60,4,8,40,32,24,16,8,0,40,156
2,8,6,14,0,2,2,2,4,2,2,2,4,138,24,26,2,2,2,0,2,4,2,2,4,12,2,4,16,0,20,12,2,2,2,2,2,4,0,138,2,2,138,138,2,2,10,0,2,2,2,12,54,8,2,4,2,2,8,6,6,2,4,6,2,4,28,30,2,4,20,16,12,8,4,20,0,42
24,96,72,168,0,24,24,138,48,138,24,24,48,24,1524,1524,24,138,24,0,138,48,24,24,48,144,24,48,192,0,240,144,24,24,24,138,24,48,0,48,138,24,144,72,24,24,120,0,24,24,24,144,1524,96,24,48,24,24,96,72,72,24,48,72,24,48,1524,1524,24,48,1290,1048,798,540,274,240,0,504
26,104,78,182,0,26,26,138,52,138,26,26,52,26,1524,1638,26,138,26,0,138,52,26,26,52,156,26,52,208,0,260,156,26,26,26,138,26,52,0,52,138,26,156,78,26,26,130,0,26,26,26,156,1638,104,26,52,26,26,104,78,78,26,52,78,26,52,1638,1638,26,52,1290,1048,798,540,274,260,0,546
2,8,6,14,0,2,2,2,4,2,2,2,4,2,24,26,138,2,2,0,2,4,2,2,4,12,2,4,16,0,20,12,2,2,2,2,2,4,0,4,2,2,12,6,2,2,10,0,2,2,2,12,138,138,2,4,2,2,8,6,6,2,4,6,2,4,28,30,2,4,20,16,12,8,4,20,0,42
2,8,6,14,0,2,2,2,4,2,2,2,4,2,138,138,2,138,2,0,2,4,2,2,4,12,2,4,16,0,20,12,2,2,2,2,2,4,0,4,2,2,12,6,2,2,10,0,2,2,2,12,138,8,2,4,2,2,8,6,6,2,4,6,2,4,138,138,2,4,138,138,12,8,4,20,0,42
2,8,6,14,0,2,2,2,4,2,2,2,4,2,24,26,2,2,138,0,2,4,2,2,4,12,2,4,16,0,20,12,2,2,2,2,2,4,0,4,2,2,12,6,2,2,10,0,2,2,2,12,54,8,2,4,2,2,138,138,6,2,4,6,2,4,28,30,2,4,20,16,12,8,4,20,0,42
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8,6,14,0,2,2,2,4,2,2,2,4,2,138,138,2,2,2,0,138,4,2,2,4,12,2,4,16,0,20,12,2,2,2,2,2,4,0,4,2,2,12,6,2,2,10,0,2,2,2,12,138,8,2,4,2,2,8,6,6,2,4,6,2,4,138,138,2,4,138,138,138,138,138,20,0,42
4,16,12,274,0,4,4,4,8,4,4,4,8,4,48,52,4,4,4,0,4,274,138,4,8,24,4,8,274,0,274,24,4,4,4,4,4,8,0,8,4,4,24,12,4,4,20,0,4,4,4,24,108,16,4,8,4,4,16,12,12,4,8,12,4,8,56,60,4,8,40,32,24,16,8,0,40,156
2,8,6,138,0,2,2,2,4,2,2,2,4,2,24,26,2,2,2,0,2,138,138,2,4,12,2,4,138,0,138,12,2,2,2,2,2,4,0,4,2,2,12,6,2,2,10,0,2,2,2,12,54,8,2,4,2,2,8,6,6,2,4,6,2,4,28,30,2,4,20,16,12,8,4,0,20,78
2,8,6,14,0,2,2,2,4,2,2,2,4,2,24,26,2,2,2,0,2,4,2,138,4,12,2,4,16,0,20,12,2,2,2,2,2,4,0,4,2,2,12,6,2,2,10,0,2,2,2,12,54,8,2,4,2,2,8,6,6,2,4,6,2,4,28,30,2,4,20,16,12,8,4,20,0,42
4,16,12,28,0,4,4,4,8,4,4,4,8,4,48,52,4,4,4,0,4,8,4,4,274,24,4,8,32,0,40,24,4,4,4,4,4,8,0,8,4,4,24,12,4,4,20,0,4,138,4,24,108,16,4,8,4,4,16,12,12,4,8,12,4,8,56,60,4,8,40,32,24,16,8,0,40,156
138,540,408,84,0,12,12,12,24,12,12,138,274,12,144,156,12,12,12,0,12,24,12,12,24,798,12,24,96,0,120,72,12,12,12,12,12,24,0,24,12,12,72,36,12,12,60,0,12,12,12,72,324,48,12,24,12,12,48,36,36,12,24,36,12,24,168,180,12,24,120,96,72,48,24,0,120,468
2,8,6,14,0,2,2,2,4,2,2,2,4,2,24,26,2,2,2,0,2,4,2,2,4,12,138,4,16,0,20,12,2,2,2,2,2,4,0,4,2,2,12,6,2,2,10,0,2,2,2,12,54,8,2,4,2,2,8,6,6,2,4,6,2,4,28,30,2,4,20,16,12,8,4,0,20,78
4,16,12,28,0,4,4,4,8,4,4,4,8,4,48,52,4,4,4,0,4,8,4,4,8,24,4,274,32,0,40,24,4,4,4,4,4,8,0,8,4,4,24,12,4,4,20,0,4,4,4,24,108,16,4,8,4,4,16,12,12,138,8,12,4,8,56,60,4,8,40,32,24,16,8,0,40,156
16,64,48,924,0,16,16,16,32,16,16,16,32,16,192,208,16,16,16,0,16,274,138,16,32,96,16,32,1048,0,1048,96,16,16,16,16,138,274,0,32,16,16,96,48,16,16,80,0,16,16,16,96,432,64,16,274,138,16,64,48,48,16,32,48,16,32,224,240,16,32,160,128,96,64,32,0,160,624
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,80,60,924,0,20,20,20,40,20,20,20,40,20,240,260,20,20,20,0,20,274,138,20,40,120,20,40,1048,0,1290,120,20,20,20,20,138,274,0,40,20,20,120,60,20,20,100,0,138,20,20,120,540,80,20,274,138,20,80,60,60,20,40,60,20,40,280,300,20,40,200,160,120,80,40,0,200,780
12,48,36,84,0,12,12,12,24,12,12,12,24,12,144,156,12,12,12,0,12,24,12,12,24,72,12,24,96,0,120,798,12,12,12,12,12,24,0,24,12,12,72,36,138,138,670,0,12,12,12,72,324,48,12,24,12,12,48,36,36,12,274,408,12,24,168,180,12,24,120,96,72,48,24,468,252,0
2,8,6,14,0,2,2,2,4,2,2,2,4,2,24,26,2,2,2,0,2,4,2,2,4,12,2,4,16,0,20,12,138,2,2,2,2,4,0,4,2,2,12,6,2,2,10,0,2,2,2,12,54,8,2,4,2,2,8,6,6,2,4,6,2,4,28,30,2,4,20,16,12,8,4,20,0,42
2,8,6,14,0,2,2,2,4,2,2,2,4,2,24,26,2,2,2,0,2,4,2,2,4,12,2,4,16,0,20,12,2,138,2,2,2,4,0,4,2,2,12,6,2,2,10,0,2,2,2,12,54,8,2,4,2,2,138,138,6,2,4,6,2,4,28,30,2,4,20,16,12,8,4,20,0,42
2,8,6,14,0,2,2,2,4,2,2,2,4,2,24,26,2,2,2,0,2,4,2,2,4,12,2,4,16,0,20,12,2,2,138,2,2,4,0,4,2,2,12,6,2,2,10,0,2,2,2,12,54,8,2,4,2,2,8,6,6,2,4,6,2,4,28,30,2,4,20,16,12,8,4,78,42,0
2,8,6,14,0,2,2,2,4,2,2,2,4,2,138,138,2,2,2,0,2,4,2,2,4,12,2,4,16,0,20,12,2,2,2,138,2,4,0,4,2,2,12,6,2,2,10,0,2,2,2,12,138,8,2,4,2,2,8,6,6,2,4,6,2,4,138,138,2,4,138,138,138,8,4,20,0,42
2,8,6,138,0,2,2,2,4,2,2,2,4,2,24,26,2,2,2,0,2,4,2,2,4,12,2,4,138,0,138,12,2,2,2,2,138,138,0,4,2,2,12,6,2,2,10,0,2,2,2,12,54,8,2,4,2,2,8,6,6,2,4,6,2,4,28,30,2,4,20,16,12,8,4,0,20,78
4,16,12,274,0,4,4,4,8,4,4,4,8,4,48,52,4,4,4,0,4,8,4,4,8,24,4,8,274,0,274,24,4,4,4,4,138,274,0,8,4,4,24,12,4,4,20,0,4,4,4,24,108,16,4,8,4,4,16,12,12,4,8,12,4,8,56,60,4,8,40,32,24,16,8,0,40,156
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,16,12,28,0,4,4,4,8,4,4,4,8,138,48,52,4,4,4,0,4,8,4,4,8,24,4,8,32,0,40,24,4,4,4,4,4,8,0,274,4,4,274,274,4,4,20,0,4,4,4,24,108,16,4,8,4,4,16,12,12,4,8,12,4,8,56,60,4,8,40,32,24,16,8,40,0,84
2,8,6,14,0,2,2,2,4,2,2,2,4,2,138,138,2,2,2,0,2,4,2,2,4,12,2,4,16,0,20,12,2,2,2,2,2,4,0,4,138,2,12,6,2,2,10,0,2,2,2,12,138,8,2,4,2,2,8,6,6,2,4,6,2,4,138,138,2,4,138,16,12,8,4,20,0,42
2,8,6,14,0,2,2,2,4,2,2,2,4,2,24,26,2,2,2,0,2,4,2,2,4,12,2,4,16,0,20,12,2,2,2,2,2,4,0,4,2,138,138,6,2,2,10,0,2,2,2,12,54,8,2,4,2,2,8,6,6,2,4,6,2,4,28,30,2,4,20,16,12,8,4,20,0,42
12,48,36,84,0,12,12,12,24,12,12,12,24,138,144,156,12,12,12,0,12,24,12,12,24,72,12,24,96,0,120,72,12,12,12,12,12,24,0,274,12,138,798,408,12,12,60,0,12,12,12,72,324,48,138,24,12,12,48,36,36,12,24,36,12,24,168,180,12,24,120,96,72,48,24,120,0,252
6,24,18,42,0,6,6,6,12,6,6,6,12,138,72,78,6,6,6,0,6,12,6,6,12,36,6,12,48,0,60,36,6,6,6,6,6,12,0,274,6,6,408,408,6,6,30,0,6,6,6,36,162,24,6,12,6,6,24,18,18,6,12,18,6,12,84,90,6,12,60,48,36,24,12,60,0,126
2,8,6,14,0,2,2,2,4,2,2,2,4,2,24,26,2,2,2,0,2,4,2,2,4,12,2,4,16,0,20,138,2,2,2,2,2,4,0,4,2,2,12,6,138,2,138,0,2,2,2,12,54,8,2,4,2,2,8,6,6,2,138,138,2,4,28,30,2,4,20,16,12,8,4,78,42,0
2,8,6,14,0,2,2,2,4,2,2,2,4,2,24,26,2,2,2,0,2,4,2,2,4,12,2,4,16,0,20,138,2,2,2,2,2,4,0,4,2,2,12,6,2,138,138,0,2,2,2,12,54,8,2,4,2,2,8,6,6,2,4,6,2,4,28,30,2,4,20,16,12,8,4,78,42,0
10,40,30,70,0,10,10,10,20,10,10,10,20,10,120,130,10,10,10,0,10,20,10,10,20,60,10,20,80,0,100,670,10,10,10,10,10,20,0,20,10,10,60,30,138,138,670,0,10,10,10,60,270,40,10,20,10,10,40,30,30,10,274,408,10,20,140,150,10,20,100,80,60,40,20,390,210,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8,6,14,0,2,2,2,4,2,2,2,4,2,24,26,2,2,2,0,2,4,2,2,4,12,2,4,16,0,138,12,2,2,2,2,2,4,0,4,2,2,12,6,2,2,10,0,138,2,2,12,54,8,2,4,2,2,8,6,6,2,4,6,2,4,28,30,2,4,20,16,12,8,4,0,20,78
2,8,6,14,0,2,2,2,4,2,2,2,4,2,24,26,2,2,2,0,2,4,2,2,138,12,2,4,16,0,20,12,2,2,2,2,2,4,0,4,2,2,12,6,2,2,10,0,2,138,2,12,54,8,2,4,2,2,8,6,6,2,4,6,2,4,28,30,2,4,20,16,12,8,4,0,20,78
2,8,6,14,0,2,2,2,4,2,2,2,4,2,24,26,2,2,2,0,2,4,2,2,4,12,2,4,16,0,20,12,2,2,2,2,2,4,0,4,2,2,12,6,2,2,10,0,2,2,138,12,138,8,2,4,2,2,8,6,6,2,4,6,2,4,28,30,2,4,20,16,12,8,4,20,0,42
12,48,36,84,0,12,138,12,274,12,12,12,24,12,144,156,12,12,12,0,12,24,12,12,24,72,12,24,96,0,120,72,12,12,12,12,12,24,0,24,12,12,72,36,12,12,60,0,12,12,12,798,798,48,12,24,12,12,48,36,408,12,24,36,138,274,168,180,12,24,120,96,72,48,24,120,0,252
54,216,162,378,0,54,138,138,274,138,54,54,108,54,1524,1638,138,138,54,0,138,108,54,54,108,324,54,108,432,0,540,324,54,54,54,138,54,108,0,108,138,54,324,162,54,54,270,0,54,54,138,798,3024,540,54,108,54,54,216,162,408,54,108,162,138,274,1750,1860,138,274,1290,1048,798,540,274,540,0,1134
8,32,24,56,0,8,8,8,16,8,8,8,16,8,96,104,138,8,8,0,8,16,8,8,16,48,8,16,64,0,80,48,8,8,8,8,8,16,0,16,8,8,48,24,8,8,40,0,8,8,8,48,540,540,8,16,8,8,32,24,24,8,16,24,8,16,112,120,138,274,80,64,48,32,16,80,0,168
2,8,6,14,0,2,2,2,4,2,2,2,4,2,24,26,2,2,2,0,2,4,2,2,4,12,2,4,16,0,20,12,2,2,2,2,2,4,0,4,2,2,138,6,2,2,10,0,2,2,2,12,54,8,138,4,2,2,8,6,6,2,4,6,2,4,28,30,2,4,20,16,12,8,4,20,0,42
4,16,12,274,0,4,4,4,8,4,4,4,8,4,48,52,4,4,4,0,4,8,4,4,8,24,4,8,274,0,274,24,4,4,4,4,4,8,0,8,4,4,24,12,4,4,20,0,4,4,4,24,108,16,4,274,138,4,16,12,12,4,8,12,4,8,56,60,4,8,40,32,24,16,8,0,40,156
2,8,6,138,0,2,2,2,4,2,2,2,4,2,24,26,2,2,2,0,2,4,2,2,4,12,2,4,138,0,138,12,2,2,2,2,2,4,0,4,2,2,12,6,2,2,10,0,2,2,2,12,54,8,2,138,138,2,8,6,6,2,4,6,2,4,28,30,2,4,20,16,12,8,4,0,20,78
2,8,6,14,0,2,2,2,4,2,2,2,4,2,24,26,2,2,2,0,2,4,2,2,4,12,2,4,16,0,20,12,2,2,2,2,2,4,0,4,2,2,12,6,2,2,10,0,2,2,2,12,54,8,2,4,2,138,8,6,6,2,4,6,2,4,28,30,2,4,20,16,12,8,4,78,42,0
8,32,24,56,0,8,8,8,16,8,8,8,16,8,96,104,8,8,138,0,8,16,8,8,16,48,8,16,64,0,80,48,8,138,8,8,8,16,0,16,8,8,48,24,8,8,40,0,8,8,8,48,216,32,8,16,8,8,540,408,24,8,16,24,8,16,112,120,8,16,80,64,48,32,16,80,0,168
6,24,18,42,0,6,6,6,12,6,6,6,12,6,72,78,6,6,138,0,6,12,6,6,12,36,6,12,48,0,60,36,6,138,6,6,6,12,0,12,6,6,36,18,6,6,30,0,6,6,6,36,162,24,6,12,6,6,408,408,18,6,12,18,6,12,84,90,6,12,60,48,36,24,12,60,0,126
6,24,18,42,0,6,6,6,12,6,6,6,12,6,72,78,6,6,6,0,6,12,6,6,12,36,6,12,48,0,60,36,6,6,6,6,6,12,0,12,6,6,36,18,6,6,30,0,6,6,6,408,408,24,6,12,6,6,24,18,408,6,12,18,138,274,84,90,6,12,60,48,36,24,12,60,0,126
2,8,6,14,0,2,2,2,4,2,2,2,4,2,24,26,2,2,2,0,2,4,2,2,4,12,2,138,16,0,20,12,2,2,2,2,2,4,0,4,2,2,12,6,2,2,10,0,2,2,2,12,54,8,2,4,2,2,8,6,6,138,4,6,2,4,28,30,2,4,20,16,12,8,4,0,20,78
4,16,12,28,0,4,4,4,8,4,4,4,8,4,48,52,4,4,4,0,4,8,4,4,8,24,4,8,32,0,40,274,4,4,4,4,4,8,0,8,4,4,24,12,138,4,274,0,4,4,4,24,108,16,4,8,4,4,16,12,12,4,274,274,4,8,56,60,4,8,40,32,24,16,8,156,84,0
6,24,18,42,0,6,6,6,12,6,6,6,12,6,72,78,6,6,6,0,6,12,6,6,12,36,6,12,48,0,60,408,6,6,6,6,6,12,0,12,6,6,36,18,138,6,408,0,6,6,6,36,162,24,6,12,6,6,24,18,18,6,274,408,6,12,84,90,6,12,60,48,36,24,12,234,126,0
2,8,6,14,0,2,2,2,4,2,2,2,4,2,24,26,2,2,2,0,2,4,2,2,4,12,2,4,16,0,20,12,2,2,2,2,2,4,0,4,2,2,12,6,2,2,10,0,2,2,2,138,138,8,2,4,2,2,8,6,138,2,4,6,138,138,28,30,2,4,20,16,12,8,4,20,0,42
4,16,12,28,0,4,4,4,8,4,4,4,8,4,48,52,4,4,4,0,4,8,4,4,8,24,4,8,32,0,40,24,4,4,4,4,4,8,0,8,4,4,24,12,4,4,20,0,4,4,4,274,274,16,4,8,4,4,16,12,274,4,8,12,138,274,56,60,4,8,40,32,24,16,8,40,0,84
28,112,84,196,0,28,28,138,56,138,28,28,56,28,1524,1638,28,138,28,0,138,56,28,28,56,168,28,56,224,0,280,168,28,28,28,138,28,56,0,56,138,28,168,84,28,28,140,0,28,28,28,168,1750,112,28,56,28,28,112,84,84,28,56,84,28,56,1750,1750,28,56,1290,1048,798,540,274,280,0,588
30,120,90,210,0,30,30,138,60,138,30,30,60,30,1524,1638,30,138,30,0,138,60,30,30,60,180,30,60,240,0,300,180,30,30,30,138,30,60,0,60,138,30,180,90,30,30,150,0,30,30,30,180,1860,120,30,60,30,30,120,90,90,30,60,90,30,60,1750,1860,30,60,1290,1048,798,540,274,300,0,630
2,8,6,14,0,2,2,2,4,2,2,2,4,2,24,26,2,2,2,0,2,4,2,2,4,12,2,4,16,0,20,12,2,2,2,2,2,4,0,4,2,2,12,6,2,2,10,0,2,2,2,12,138,138,2,4,2,2,8,6,6,2,4,6,2,4,28,30,138,138,20,16,12,8,4,20,0,42
4,16,12,28,0,4,4,4,8,4,4,4,8,4,48,52,4,4,4,0,4,8,4,4,8,24,4,8,32,0,40,24,4,4,4,4,4,8,0,8,4,4,24,12,4,4,20,0,4,4,4,24,274,274,4,8,4,4,16,12,12,4,8,12,4,8,56,60,138,274,40,32,24,16,8,40,0,84
20,80,60,140,0,20,20,138,40,20,20,20,40,20,1290,1290,20,138,20,0,138,40,20,20,40,120,20,40,160,0,200,120,20,20,20,138,20,40,0,40,138,20,120,60,20,20,100,0,20,20,20,120,1290,80,20,40,20,20,80,60,60,20,40,60,20,40,1290,1290,20,40,1290,1048,798,540,274,200,0,420
16,64,48,112,0,16,16,138,32,16,16,16,32,16,1048,1048,16,138,16,0,138,32,16,16,32,96,16,32,128,0,160,96,16,16,16,138,16,32,0,32,16,16,96,48,16,16,80,0,16,16,16,96,1048,64,16,32,16,16,64,48,48,16,32,48,16,32,1048,1048,16,32,1048,1048,798,540,274,160,0,336
12,48,36,84,0,12,12,138,24,12,12,12,24,12,798,798,12,12,12,0,138,24,12,12,24,72,12,24,96,0,120,72,12,12,12,138,12,24,0,24,12,12,72,36,12,12,60,0,12,12,12,72,798,48,12,24,12,12,48,36,36,12,24,36,12,24,798,798,12,24,798,798,798,540,274,120,0,252
8,32,24,56,0,8,8,138,16,8,8,8,16,8,540,540,8,8,8,0,138,16,8,8,16,48,8,16,64,0,80,48,8,8,8,8,8,16,0,16,8,8,48,24,8,8,40,0,8,8,8,48,540,32,8,16,8,8,32,24,24,8,16,24,8,16,540,540,8,16,540,540,540,540,274,80,0,168
4,16,12,28,0,4,4,4,8,4,4,4,8,4,274,274,4,4,4,0,138,8,4,4,8,24,4,8,32,0,40,24,4,4,4,4,4,8,0,8,4,4,24,12,4,4,20,0,4,4,4,24,274,16,4,8,4,4,16,12,12,4,8,12,4,8,274,274,4,8,274,274,274,274,274,40,0,84
0,0,0,0,0,78,20,20,40,20,78,0,0,20,240,260,20,20,20,0,20,0,0,20,0,0,0,0,0,0,0,468,20,20,78,20,0,0,0,40,20,20,120,60,78,78,390,0,0,0,20,120,540,80,20,0,0,78,80,60,60,0,156,234,20,40,280,300,20,40,200,160,120,80,40,780,0,0
20,80,60,140,0,42,0,0,0,0,42,20,40,0,0,0,0,0,0,0,0,40,20,0,40,120,20,40,160,0,200,252,0,0,42,0,20,40,0,0,0,0,0,0,42,42,210,0,20,20,0,0,0,0,0,40,20,42,0,0,0,20,84,126,0,0,0,0,0,0,0,0,0,0,0,0,420,0
78,312,234,546,0,0,42,42,84,42,0,78,156,42,504,546,42,42,42,0,42,156,78,42,156,468,78,156,624,0,780,0,42,42,0,42,78,156,0,84,42,42,252,126,0,0,0,0,78,78,42,252,1134,168,42,156,78,0,168,126,126,78,0,0,42,84,588,630,42,84,420,336,252,168,84,0,0,1638
